name,market,sectors,price_hoping,price_real,inv_comp,stock_amount,stock_fund,exec_company,percent_newstock,percent_lock_up,capital,company_size,profit,name_spac,price_diff,inv_comp_cat,exec_major,exec_quantity,listing_year,listing_month
에스와이패널,코스닥,기타 1차 철강 제조업,11000.0,5000.0,4.88,2135922.0,10680.0,미래에셋증권,100.0,0.0,3100,중소일반,-6.0,0.0,6000.0,1.0,1.0,1.0,2015.0,12.0
한솔씨앤피,코스닥,기타 화학제품 제조업,21400.0,13000.0,136.97,900000.0,11700.0,"신한금융투자,케이비투자증권",100.0,5.97,1730,중소일반,45.77,0.0,8400.0,1.0,0.0,2.0,2016.0,1.0
차이나크리스탈신소재,코스닥,기타 비금속 광물제품 제조업,5000.0,3000.0,36.3,9300000.0,27900.0,신한금융투자,100.0,0.9,34631,중소일반,33.33,0.0,2000.0,1.0,0.0,1.0,2016.0,1.0
유니트론텍,코스닥,기계장비 및 관련 물품 도매업,19300.0,14000.0,455.8,655000.0,9170.0,하나금융투자,100.0,21.7,1655,중소일반,80.71,0.0,5300.0,1.0,1.0,1.0,2016.0,2.0
아이엠텍,코스닥,인쇄회로기판 제조업,10250.0,7500.0,112.3,4300000.0,32250.0,대우증권,100.0,25.0,8393,중소일반,13.33,0.0,2750.0,1.0,0.0,1.0,2016.0,2.0
제이에스코퍼레이션,코스피,"가죽, 가방 및 유사제품 제조업",30500.0,23000.0,433.6,3283132.0,75512.0,NH투자증권,100.0,35.9,1313,중소일반,70.0,0.0,7500.0,1.0,1.0,1.0,2016.0,2.0
안트로젠,코스닥,의학 및 약학 연구개발업,28000.0,24000.0,531.1,700000.0,16800.0,키움증권,100.0,30.6,3731,중소일반,58.33,0.0,4000.0,2.0,1.0,1.0,2016.0,2.0
큐리언트,코스닥,의학 및 약학 연구개발업,28500.0,21000.0,709.15,1548000.0,32508.0,한국투자증권,100.0,35.24,3613,중소일반,61.43,0.0,7500.0,2.0,1.0,1.0,2016.0,2.0
케이비스팩9호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,13500000.0,27000.0,케이비투자증권,100.0,0.0,1381,중소일반,-1.25,1.0,1000.0,0.0,0.0,1.0,2016.0,2.0
IBKS스팩4호,코스닥,기타 금융업,3000.0,2000.0,0.0,1750000.0,3500.0,아이비케이투자증권,100.0,0.0,200,중소일반,1.5,1.0,1000.0,0.0,0.0,1.0,2016.0,3.0
에이피위성통신,코스닥,통신 및 방송 장비 제조업,13550.0,9700.0,271.55,3258000.0,31603.0,현대증권,100.0,7.8,6548,중소일반,27.84,0.0,3850.0,1.0,0.0,1.0,2016.0,3.0
하이에이아이스팩1호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,4600000.0,9200.0,하이투자증권,100.0,0.0,495,중소일반,-1.5,1.0,1000.0,0.0,0.0,1.0,2016.0,3.0
팬젠,코스닥,생물학적 제제 제조업,20750.0,16500.0,614.46,1500000.0,24750.0,한국투자증권,100.0,14.04,4317,중소일반,50.91,0.0,4250.0,2.0,1.0,1.0,2016.0,3.0
대림씨엔에스,코스피,"시멘트, 석회, 플라스터 및 그 제품 제조업",37350.0,27700.0,85.25,4456181.0,123436.0,대우증권,100.0,15.9,12731,중소일반,-9.93,0.0,9650.0,1.0,0.0,1.0,2016.0,3.0
동양파일,코스닥,"시멘트, 석회, 플라스터 및 그 제품 제조업",15800.0,10000.0,12.56,8000000.0,80000.0,대신증권,50.0,0.0,10000,중소일반,-10.0,0.0,5800.0,1.0,1.0,1.0,2016.0,4.0
씨엠에스에듀,코스닥,일반 교과 학원,30600.0,23200.0,302.17,1240000.0,28768.0,"삼성증권,유안타증권",100.0,28.83,2102,중소일반,15.52,0.0,7400.0,1.0,1.0,2.0,2016.0,4.0
레이언스,코스닥,방사선 장치 제조업,34500.0,25000.0,430.31,4000000.0,100000.0,대신증권,100.0,20.7,8295,중소일반,-5.2,0.0,9500.0,1.0,1.0,1.0,2016.0,4.0
해태제과식품,코스피,기타 식품 제조업,19850.0,15100.0,342.99,5830000.0,88033.0,"NH투자증권,삼성증권",100.0,24.63,13764,중소일반,25.56,0.0,4750.0,1.0,1.0,2.0,2016.0,5.0
용평리조트,코스피,휴양콘도 운영업,12700.0,7000.0,28.1,16720000.0,117040.0,"대우증권,대신증권",100.0,0.1,99990,중소일반,28.57,0.0,5700.0,1.0,1.0,2.0,2016.0,5.0
미래에셋스팩5호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,4500000.0,9000.0,미래에셋증권,100.0,0.0,480,중소일반,-0.25,1.0,1000.0,0.0,1.0,1.0,2016.0,6.0
알엔투테크놀로지,코스닥,무선통신 소재 및 부품 제조업,8000.0,5800.0,570.26,670000.0,3886.0,하나금융투자,100.0,0.0,3164,중소일반,115.52,0.0,2200.0,2.0,1.0,1.0,2016.0,6.0
한국스팩4호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,5000000.0,10000.0,한국투자증권,100.0,0.0,550,중소일반,-2.5,1.0,1000.0,0.0,1.0,1.0,2016.0,6.0
에스티팜,코스닥,의약품 제조업,37500.0,29000.0,717.41,4664000.0,135256.0,"유진투자증권,한국투자증권",100.0,60.03,9328,중소일반,62.07,0.0,8500.0,2.0,1.0,2.0,2016.0,6.0
녹십자랩셀,코스닥,"그외 기타 분류안된 전문, 과학 및 기술 서비스업",21550.0,18500.0,733.72,2000000.0,37000.0,"하나금융투자,엘아이지투자증권",100.0,51.66,5277,중소일반,100.0,0.0,3050.0,2.0,1.0,2.0,2016.0,6.0
해성디에스,코스피,기타 비철금속 광업,19500.0,12000.0,188.69,4000000.0,48000.0,NH투자증권,100.0,12.2,85000,중소일반,39.17,0.0,7500.0,1.0,1.0,1.0,2016.0,6.0
로스웰,코스닥,자동차 부품 제조업,3700.0,3200.0,386.96,30000000.0,96000.0,신한금융투자,100.0,26.6,-,중소일반,22.34,0.0,500.0,1.0,0.0,1.0,2016.0,6.0
피앤씨테크,코스닥,배전반 및 전기자동제어반 제조업,14100.0,10200.0,306.39,2650000.0,27030.0,케이비투자증권,100.0,10.89,3248,중소일반,7.84,0.0,3900.0,1.0,0.0,1.0,2016.0,7.0
바이오리더스,코스닥,의약용 화합물 및 항생물질 제조업,18500.0,15000.0,352.2,1200000.0,18000.0,키움증권,100.0,6.5,6177,중소일반,14.0,0.0,3500.0,1.0,1.0,1.0,2016.0,7.0
한국자산신탁,코스피,기타 금융업,14250.0,10300.0,149.83,27297345.0,281163.0,"대신증권,신한금융투자,미래에셋대우",100.0,6.37,42500,중소일반,-3.88,0.0,3950.0,1.0,1.0,3.0,2016.0,7.0
대유위니아(구.위니아만도),코스닥,기타 가정용 전기기기 제조업,10950.0,6800.0,76.75,7500000.0,51000.0,신영증권,100.0,1.32,12055,중소일반,16.18,0.0,4150.0,1.0,0.0,1.0,2016.0,7.0
장원테크,코스닥,통신 및 방송 장비 제조업,23750.0,17500.0,216.32,1500000.0,26250.0,신한금융투자,80.0,11.3,3022,중소일반,27.14,0.0,6250.0,1.0,0.0,1.0,2016.0,7.0
옵토팩,코스닥,전자부품 제조업,7950.0,5900.0,397.4,700000.0,4130.0,아이비케이투자증권,100.0,2.82,2409,중소일반,5.25,0.0,2050.0,1.0,0.0,1.0,2016.0,7.0
우리손에프앤지,코스닥,축산업,3040.0,2210.0,455.1,18211530.0,40247.0,미래에셋대우,50.0,40.4,30578,중소일반,81.0,0.0,830.0,1.0,1.0,1.0,2016.0,7.0
엔지스테크널러지,코스닥,소프트웨어 개발 및 공급업,13900.0,10000.0,475.6,467000.0,4670.0,"교보증권,엘아이지투자증권",100.0,21.2,2500,중소일반,90.0,0.0,3900.0,1.0,0.0,2.0,2016.0,7.0
두올,코스피,자동차 부품 제조업,12000.0,8500.0,71.69,7300000.0,62050.0,"미래에셋증권,HMC투자증권",40.0,0.0,45589,중소일반,-3.65,0.0,3500.0,1.0,1.0,2.0,2016.0,7.0
팍스넷,코스닥,기타 정보 서비스업,7200.0,5200.0,753.07,2769000.0,14399.0,한국투자증권,100.0,5.19,5538,중소일반,100.0,0.0,2000.0,2.0,1.0,1.0,2016.0,8.0
에코마케팅,코스닥,광고 대행업,42500.0,35000.0,941.86,1100000.0,38500.0,한국투자증권,100.0,0.0,812,중소일반,94.29,0.0,7500.0,2.0,1.0,1.0,2016.0,8.0
헝셩그룹,코스닥,"인형,장난감 및 오락용품 제조업",6050.0,3600.0,93.06,20000000.0,72000.0,신한금융투자,100.0,0.0,-,중소일반,-10.0,0.0,2450.0,1.0,0.0,1.0,2016.0,8.0
자이글,코스닥,가정용 기기 제조업,31500.0,11000.0,18.9,4480000.0,49280.0,"하나금융투자,케이비투자증권",50.0,0.0,6765,중소일반,23.64,0.0,20500.0,1.0,1.0,2.0,2016.0,9.0
하나금융스팩8호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,6000000.0,12000.0,하나금융투자,100.0,0.0,640,중소일반,0.5,1.0,1000.0,0.0,1.0,1.0,2016.0,9.0
교보비엔케이스팩,코스닥,기타 금융업,3000.0,2000.0,0.0,6000000.0,12000.0,"교보증권,BNK투자증권",100.0,0.0,711,중소일반,5.0,1.0,1000.0,0.0,0.0,2.0,2016.0,9.0
유니테크노,코스닥,자동차 부품 제조업,16050.0,10300.0,233.84,1500000.0,15450.0,한국투자증권,100.0,0.0,2981,중소일반,23.79,0.0,5750.0,1.0,1.0,1.0,2016.0,9.0
모두투어리츠,코스피,부동산 임대 및 공급업,9000.0,6000.0,0.0,2350000.0,14100.0,"교보증권,케이비투자증권",100.0,0.0,39134,중소일반,-5.0,0.0,3000.0,0.0,0.0,2.0,2016.0,9.0
엘에스전선아시아,코스피,"회사본부, 지주회사 및 경영컨설팅 서비스업",15750.0,8000.0,30.57,12650140.0,101201.0,"한국투자증권,하나금융투자,이베스트투자증권",7.269999999999996,0.0,15312,중소일반,-10.0,0.0,7750.0,1.0,1.0,3.0,2016.0,9.0
케이비스팩10호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,5000000.0,10000.0,케이비투자증권,100.0,0.0,521,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2016.0,9.0
화승엔터프라이즈,코스피,"회사본부, 지주회사 및 경영컨설팅 서비스업",22850.0,15000.0,48.46,7840000.0,117600.0,한국투자증권,79.08,0.21,13464,중소일반,-10.0,0.0,7850.0,1.0,1.0,1.0,2016.0,10.0
미투온,코스닥,소프트웨어 개발 및 공급업,5950.0,3800.0,73.1,7160708.0,27211.0,미래에셋증권,100.0,0.0,14980,중소일반,-10.0,0.0,2150.0,1.0,1.0,1.0,2016.0,10.0
수산아이앤티(구.플러스기술),코스닥,소프트웨어 개발 및 공급업,16250.0,11500.0,157.55,1700000.0,19550.0,삼성증권,100.0,0.64,3377,중소일반,0.0,0.0,4750.0,1.0,1.0,1.0,2016.0,10.0
한스바이오메드,코스닥,의약관련제품 제조업,7050.0,5500.0,0.0,777000.0,4274.0,한국투자증권,100.0,0.0,3494,중소벤쳐,30.0,0.0,1550.0,0.0,1.0,1.0,2009.0,10.0
앤디포스,코스닥,플라스틱제품 제조업,20250.0,14500.0,406.09,4200000.0,60900.0,미래에셋대우,71.43,10.6,7534,중소일반,20.69,0.0,5750.0,1.0,1.0,1.0,2016.0,10.0
잉글우드랩,코스닥,기타 화학제품 제조업,9500.0,6000.0,226.37,3500000.0,21000.0,하나금융투자,100.0,0.0,-,중소일반,39.33,0.0,3500.0,1.0,1.0,1.0,2016.0,10.0
에이치시티,코스닥,기타 과학기술 서비스업,30450.0,17000.0,95.67,1136460.0,19320.0,미래에셋대우,100.0,11.6,2289,중소일반,14.71,0.0,13450.0,1.0,1.0,1.0,2016.0,10.0
인텔리안테크놀로지스,코스닥,통신 및 방송 장비 제조업,28250.0,19000.0,319.0,1450000.0,27550.0,한국투자증권,100.0,1.3,3582,중소일반,-1.32,0.0,9250.0,1.0,1.0,1.0,2016.0,10.0
금세기차륜(골든센츄리),코스닥,특수 목적용 기계 제조업,5300.0,3500.0,181.93,7904761.0,27667.0,유안타증권,100.0,0.55,-,중소일반,14.43,0.0,1800.0,1.0,1.0,1.0,2016.0,10.0
그레이트리치과기,코스닥,플라스틱제품 제조업,7000.0,5000.0,140.75,16875000.0,84375.0,NH투자증권,100.0,4.32,-,중소일반,0.0,0.0,2000.0,1.0,1.0,1.0,2016.0,10.0
제이더블유생명과학,코스피,완제 의약품 제조업,43250.0,30000.0,224.57,2400000.0,72000.0,"케이비투자증권,유안타증권",100.0,7.41,39586,중소일반,10.17,0.0,13250.0,1.0,1.0,2.0,2016.0,10.0
에이치엘사이언스(구.건강사랑),코스닥,건강기능식품 제조업,39250.0,27000.0,274.19,1511125.0,40800.0,"미래에셋대우,케이비투자증권",70.22,5.6,2571,중소일반,42.22,0.0,12250.0,1.0,1.0,2.0,2016.0,10.0
코스메카코리아,코스닥,기타 제품 제조업,75000.0,54000.0,573.0,1340000.0,72360.0,"삼성증권,이베스트투자증권",100.0,30.8,2670,중소일반,32.22,0.0,21000.0,2.0,1.0,2.0,2016.0,10.0
아이비케이에스지엠비스팩,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,5500000.0,11000.0,아이비케이투자증권,100.0,0.0,531,중소일반,2.5,1.0,1000.0,0.0,0.0,1.0,2016.0,11.0
로고스바이오시스템스,코스닥,"안경, 사진장비 및 기타 광학기기 제조업",34950.0,25500.0,190.16,708096.0,18056.0,신한금융투자,100.0,0.53,1780,중소일반,0.0,0.0,9450.0,1.0,0.0,1.0,2016.0,11.0
오가닉티코스메틱,코스닥,"회사본부, 지주회사 및 경영컨설팅 서비스업",5050.0,4000.0,672.02,14300000.0,57200.0,유진투자증권,100.0,11.3,-,중소일반,62.75,0.0,1050.0,2.0,0.0,1.0,2016.0,11.0
클리오,코스닥,기타 화학제품 제조업,56900.0,41000.0,153.08,4497600.0,184402.0,NH투자증권,50.0,10.42,8994,중소일반,-2.56,0.0,15900.0,1.0,1.0,1.0,2016.0,11.0
삼성바이오로직스,코스피,기초 의약물질 및 생물학적 제제 제조업,181000.0,136000.0,295.63,16541302.0,2249617.0,"한국투자증권,NH투자증권,삼성증권,신한금융투자,케이비투자증권,하나금융투자",66.67,24.63,165412,중소일반,-0.74,0.0,45000.0,1.0,1.0,6.0,2016.0,11.0
에스케이스팩3호,코스닥,기타 금융업,3000.0,2000.0,0.0,3300000.0,6600.0,SK증권,100.0,0.0,360,중소일반,2.5,1.0,1000.0,0.0,0.0,1.0,2016.0,11.0
두산밥캣,코스피,"회사본부, 지주회사 및 경영컨설팅 서비스업",45500.0,30000.0,9.81,30028180.0,900845.0,"한국투자증권,신영증권,한화투자증권",100.0,0.0,50124,중소일반,20.0,0.0,15500.0,1.0,1.0,3.0,2016.0,11.0
핸디소프트,코스닥,소프트웨어 개발 및 공급업,7300.0,5600.0,262.22,1900000.0,10640.0,케이비투자증권,100.0,0.0,3729,중소일반,46.07,0.0,1700.0,1.0,0.0,1.0,2016.0,11.0
에이치엔티일렉트로닉스,코스닥,전자부품 제조업,22000.0,10000.0,132.1,1350000.0,13500.0,키움증권,100.0,0.0,3465,중소일반,21.0,0.0,12000.0,1.0,1.0,1.0,2016.0,11.0
뉴파워프라즈마,코스닥,반도체 제조업,23500.0,17500.0,501.2,1700000.0,29750.0,키움증권,100.0,7.8,3951,중소일반,0.0,0.0,6000.0,2.0,1.0,1.0,2016.0,11.0
엘앤케이바이오,코스닥,의료용 기기 제조업,23500.0,15000.0,220.1,1023000.0,15345.0,NH투자증권,100.0,0.0,5127,중소일반,5.0,0.0,8500.0,1.0,1.0,1.0,2016.0,11.0
오션브릿지,코스닥,기타 화학제품 제조업,8700.0,6600.0,617.92,2265000.0,14949.0,대신증권,100.0,10.75,4562,중소일반,17.12,0.0,2100.0,2.0,1.0,1.0,2016.0,12.0
퓨쳐켐,코스닥,의약품 제조업,30000.0,15000.0,62.51,1400000.0,21000.0,"NH투자증권,이베스트투자증권",100.0,0.0,2811,중소일반,5.0,0.0,15000.0,1.0,1.0,2.0,2016.0,12.0
IBKS스팩5호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,5000000.0,10000.0,아이비케이투자증권,100.0,0.0,50,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2016.0,12.0
핸즈코퍼레이션,코스피,자동차 부품 제조업,19000.0,12000.0,57.64,5482000.0,65784.0,"케이비투자증권,삼성증권",91.43,1.73,10823,중소일반,-10.0,0.0,7000.0,1.0,1.0,2.0,2016.0,12.0
신라젠,코스닥,기초 의약물질 및 생물학적 제제 제조업,24000.0,15000.0,74.98,10000000.0,150000.0,"NH투자증권,하나금융투자,동부증권,메리츠종금증권",100.0,0.0,30808,중소일반,-10.0,0.0,9000.0,1.0,1.0,4.0,2016.0,12.0
유니온커뮤니티,코스닥,통신 및 방송 장비 제조업,6900.0,5000.0,134.5,2910000.0,14550.0,미래에셋증권,100.0,0.0,6180,중소일반,-10.7,0.0,1900.0,1.0,1.0,1.0,2016.0,12.0
애니젠,코스닥,의료용품 및 기타 의약관련제품 제조업,35000.0,18000.0,93.9,700000.0,12600.0,키움증권,100.0,0.0,2471,중소일반,-1.11,0.0,17000.0,1.0,1.0,1.0,2016.0,12.0
코썬바이오,코스닥,기타 식품 제조업,11500.0,7000.0,54.22,3500000.0,24500.0,NH투자증권,57.14,0.0,10870,중소일반,-10.0,0.0,4500.0,1.0,1.0,1.0,2016.0,12.0
마이크로프랜드,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광",11550.0,7300.0,124.3,3000000.0,21900.0,키움증권,66.67,0.0,5320,중소일반,-10.0,0.0,4250.0,1.0,1.0,1.0,2016.0,12.0
티에스인베스트먼트,코스닥,기타 투자기관,2225.0,1300.0,30.87,5700000.0,7410.0,한국투자증권,88.6,0.0,11210,중소일반,13.08,0.0,925.0,1.0,1.0,1.0,2016.0,12.0
디에스씨인베스트먼트,코스닥,투자기관,3900.0,1700.0,11.2,4368932.0,7427.0,키움증권,100.0,0.0,8750,중소일반,100.0,0.0,2200.0,1.0,1.0,1.0,2016.0,12.0
퓨전데이타,코스닥,소프트웨어 개발 및 공급업,15750.0,11500.0,345.36,1000000.0,11500.0,한국투자증권,100.0,12.05,1681,중소일반,80.43,0.0,4250.0,1.0,1.0,1.0,2016.0,12.0
엔에이치스팩11호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,6500000.0,13000.0,NH투자증권,100.0,0.0,683,중소일반,-0.5,1.0,1000.0,0.0,1.0,1.0,2016.0,12.0
유바이오로직스,코스닥,자연과학 및 공학 연구개발업,9400.0,6000.0,31.09,3200000.0,19200.0,한국투자증권,100.0,0.0,12115,중소일반,-6.67,0.0,3400.0,1.0,1.0,1.0,2017.0,1.0
서플러스글로벌,코스닥,기계장비 및 관련 물품 도매업,12100.0,8000.0,81.31,4650000.0,37200.0,한국투자증권,96.77,1.04,1849,중소일반,6.25,0.0,4100.0,1.0,1.0,1.0,2017.0,1.0
호전실업,코스피,봉제의복 제조업,47500.0,25000.0,40.43,1664670.0,41617.0,NH투자증권,67.75999999999999,2.5,4000,중소일반,-2.0,0.0,22500.0,1.0,1.0,1.0,2017.0,2.0
피씨엘,코스닥,의료용품 및 기타 의약관련제품 제조업,17000.0,8000.0,6.61,1500000.0,12000.0,한국투자증권,100.0,0.46,4460,중소일반,-2.5,0.0,9000.0,1.0,1.0,1.0,2017.0,2.0
신한스팩3호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,3000000.0,6000.0,신한금융투자,100.0,0.0,350,중소일반,0.5,1.0,1000.0,0.0,0.0,1.0,2017.0,2.0
모바일어플라이언스,코스닥,소프트웨어 개발 및 공급업,4750.0,3500.0,471.31,3766285.0,13182.0,NH투자증권,27.67,19.13,7500,중소일반,68.57,0.0,1250.0,1.0,1.0,1.0,2017.0,2.0
에프엔에스테크,코스닥,기타 전기장비 제조업,17500.0,14000.0,624.02,1000000.0,14000.0,한국투자증권,100.0,6.26,3062,중소일반,21.79,0.0,3500.0,2.0,1.0,1.0,2017.0,2.0
신신제약,코스닥,의약품 제조업,9250.0,4500.0,40.88,3250000.0,14625.0,케이비증권,100.0,0.06,7585,중소일반,37.11,0.0,4750.0,1.0,0.0,1.0,2017.0,2.0
에스디생명공학,코스닥,화장품 제조업,24000.0,12000.0,26.66,4800000.0,57600.0,"한국투자증권,신한금융투자,대우증권",66.67,0.0,11032,중소일반,26.67,0.0,12000.0,1.0,1.0,3.0,2017.0,3.0
대신밸런스스팩4호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,5000000.0,10000.0,대신증권,100.0,0.0,501,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2017.0,3.0
덴티움,코스피,치과용 기기 제조업,70000.0,32000.0,22.96,2545831.0,81467.0,NH투자증권,100.0,0.4,5534,중소일반,19.38,0.0,38000.0,1.0,1.0,1.0,2017.0,3.0
아스타,코스닥,의료용품 및 기타 의약관련제품 제조업,22000.0,8000.0,18.4,1750000.0,14000.0,키움증권,100.0,0.0,4701,중소일반,21.25,0.0,14000.0,1.0,1.0,1.0,2017.0,3.0
코미코,코스닥,반도체 제조업,17500.0,13000.0,580.68,2500000.0,32500.0,NH투자증권,40.0,30.91,4037,중소일반,123.46,0.0,4500.0,2.0,1.0,1.0,2017.0,3.0
서진시스템,코스닥,통신 및 방송 장비 제조업,33500.0,25000.0,588.93,1430000.0,35750.0,NH투자증권,90.91,36.65,2987,중소일반,60.0,0.0,8500.0,2.0,1.0,1.0,2017.0,3.0
이엘피,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광",27000.0,20000.0,527.12,800000.0,16000.0,NH투자증권,100.0,11.26,2419,중소일반,10.0,0.0,7000.0,2.0,1.0,1.0,2017.0,4.0
신영스팩3호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,2500000.0,5000.0,신영증권,100.0,0.0,510,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2017.0,4.0
케이비스팩11호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,3000000.0,6000.0,케이비증권,100.0,0.0,321,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2017.0,4.0
와이엠티,코스닥,기타 기초무기화학물질 제조업,25750.0,21000.0,706.16,562627.0,11815.0,하나금융투자,88.87,42.75,1801,중소일반,67.14,0.0,4750.0,2.0,1.0,1.0,2017.0,4.0
하나머티리얼즈,코스닥,반도체 제조업,16000.0,12000.0,689.9,1940000.0,23280.0,"NH투자증권,대신증권",100.0,49.73,4729,중소일반,45.83,0.0,4000.0,2.0,1.0,2.0,2017.0,4.0
엔에이치스팩10호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,6500000.0,13000.0,NH투자증권,100.0,0.0,700,중소일반,-0.25,1.0,1000.0,0.0,1.0,1.0,2017.0,5.0
한화에이스스팩3호,코스닥,기타 금융업,3000.0,2000.0,0.0,2750000.0,5500.0,한화투자증권,100.0,0.0,308,중소일반,0.0,1.0,1000.0,0.0,0.0,1.0,2017.0,5.0
ING생명보험,코스피,생명 보험업,51500.0,33000.0,3.97,33500000.0,1105500.0,"삼성증권,미래에셋대우,케이비증권",100.0,0.13,82000,중소일반,-5.45,0.0,18500.0,1.0,1.0,3.0,2017.0,5.0
넷마블게임즈,코스피,소프트웨어 개발 및 공급업,199500.0,157000.0,240.74,16953612.0,2661717.0,"NH투자증권,한국투자증권,SK증권",100.0,47.1,8473,중소일반,5.1,0.0,42500.0,1.0,1.0,3.0,2017.0,5.0
미래에셋대우스팩1호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,4000000.0,8000.0,미래에셋대우,100.0,0.0,484,중소일반,0.0,1.0,1000.0,0.0,1.0,1.0,2017.0,5.0
필옵틱스,코스닥,"반도체,FPD,PCB자동화",65000.0,48000.0,647.18,1160000.0,55680.0,"신한금융투자,삼성증권",100.0,13.25,2887,중소일반,0.42,0.0,17000.0,2.0,1.0,2.0,2017.0,6.0
IBKS스팩6호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,4000000.0,8000.0,아이비케이투자증권,100.0,0.0,431,중소일반,-1.0,1.0,1000.0,0.0,0.0,1.0,2017.0,6.0
삼양옵틱스,코스닥,"안경, 사진장비 및 기타 광학기기 제조업",27000.0,16700.0,33.2,4000000.0,66800.0,미래에셋대우,100.0,8.7,5000,중소일반,0.0,0.0,10300.0,1.0,1.0,1.0,2017.0,6.0
보라티알,코스닥,음·식료품 및 담배 중개업,19650.0,14300.0,557.61,1687700.0,24134.0,대신증권,100.0,13.3,3375,중소일반,32.17,0.0,5350.0,2.0,1.0,1.0,2017.0,6.0
한화수성스팩,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,5000000.0,10000.0,한화투자증권,100.0,0.0,444,중소일반,1.0,1.0,1000.0,0.0,0.0,1.0,2017.0,6.0
교보스팩7호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,4250000.0,8500.0,교보증권,100.0,0.0,402,중소일반,1.0,1.0,1000.0,0.0,0.0,1.0,2017.0,6.0
하나금융스팩9호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,5000000.0,10000.0,하나금융투자,100.0,0.0,426,중소일반,-2.25,1.0,1000.0,0.0,1.0,1.0,2017.0,6.0
제일홀딩스,코스닥,"회사본부, 지주회사 및 경영컨설팅 서비스업",32050.0,20700.0,113.98,20381000.0,421887.0,"케이비증권,신한금융투자",100.0,2.88,7071,중소일반,-9.9,0.0,11350.0,1.0,0.0,2.0,2017.0,6.0
아우딘퓨쳐스,코스닥,기타 화학제품 제조업,41000.0,26000.0,182.6,1000000.0,26000.0,하나금융투자,100.0,0.0,2962,중소일반,-10.0,0.0,15000.0,1.0,1.0,1.0,2017.0,7.0
브이원텍,코스닥,특수 목적용 기계 제조업,24050.0,17700.0,557.47,1829000.0,32373.0,미래에셋대우,79.99,8.3,3683,중소일반,13.56,0.0,6350.0,2.0,1.0,1.0,2017.0,7.0
힘스,코스닥,특수 목적용 기계 제조업,24900.0,20000.0,729.64,800000.0,16000.0,"KB증권,SK증권",100.0,27.48,2484,중소일반,62.5,0.0,4900.0,2.0,1.0,2.0,2017.0,7.0
한국스팩5호,코스닥,금융지원 서비스업,3000.0,2000.0,0.0,3500000.0,7000.0,한국투자증권,100.0,0.0,400,중소일반,1.0,1.0,1000.0,0.0,1.0,1.0,2017.0,7.0
이즈미디어,코스닥,"안경, 사진장비 및 기타 광학기기 제조업",12500.0,7500.0,129.22,1520000.0,11400.0,한국투자증권,92.11,1.38,3522,중소일반,12.0,0.0,5000.0,1.0,1.0,1.0,2017.0,7.0
셀트리온헬스케어,코스닥,의약품 도매업,53000.0,41000.0,38.06,24604000.0,1008764.0,"미래에셋대우,유비에스증권리미티드,맥쿼리증권,신한금융투자,한화투자증권",100.0,12.5,136688,중소일반,6.46,0.0,12000.0,1.0,1.0,5.0,2017.0,7.0
디앤씨미디어,코스닥,"서적, 잡지 및 기타 인쇄물 출판업",27000.0,20000.0,539.1,1007000.0,20140.0,키움증권,100.0,33.5,2017,중소일반,61.5,0.0,7000.0,2.0,1.0,1.0,2017.0,8.0
지니언스,코스닥,시스템 소프트웨어 개발 및 공급업,18750.0,13500.0,620.04,830000.0,11205.0,하나금융투자,100.0,14.5,2427,중소일반,48.52,0.0,5250.0,2.0,1.0,1.0,2017.0,8.0
데이타솔루션,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4350.0,3300.0,395.83,4600000.0,15180.0,미래에셋대우,70.0,23.09,7679,중소일반,100.0,0.0,1050.0,1.0,1.0,1.0,2017.0,8.0
모트렉스,코스닥,자동차 부품 제조업,50350.0,38300.0,357.12,1800000.0,68940.0,"미래에셋대우,HMC투자증권",85.13,11.24,2763,중소일반,-0.78,0.0,12050.0,1.0,1.0,2.0,2017.0,8.0
